 STATION:/BIG SUNFLOWER/ANGUILLA/AREA//1DAY/BSM RECOMMENDED REV/                         
 
 DATE: 01NOV1943-28FEB1996
 DURATION & WATER DEPTH :  30      1.50
 
  TIME        TOTAL      WATERFOWL   WATERFOWL   WATERFOWL    WATERFOWL
 PERIOD       ACRES       ACRES       FAILS       FAILS        FAILS
                                      DEPTH      DURATION   DEPTH & DURATION
 
17DEC1946     768.7    10467.2     27425.8         0.0         0.0
18DEC1946     791.5    10580.4     28104.1         0.0         0.0
19DEC1946     807.8    10710.0     28782.4         0.0         0.0
20DEC1946     846.7    10878.3     29460.7         0.0         0.0
21DEC1946     899.9    11055.7     30183.2         0.0         0.0
22DEC1946     944.3    11208.5     30974.7         0.0         0.0
23DEC1946     960.7    11361.4     31782.6         0.0         0.0
24DEC1946     950.8    11520.6     32574.1         0.0         0.0
25DEC1946     925.6    11677.6     33342.8         0.0         0.0
26DEC1946     886.5    11841.7     34065.2         0.0         0.0
27DEC1946     854.9    12009.8     34752.0         0.0         0.0
28DEC1946     852.2    12175.3     35438.8         0.0         0.0
29DEC1946     858.4    12346.9     36125.6         0.0         0.0
30DEC1946     895.6    12520.0     36848.0         0.0         0.0
31DEC1946    1028.0    12689.7     37706.4         0.0         0.0
01JAN1947    1372.7    12689.7     39079.1         0.0         0.0
02JAN1947    1681.5    12689.7     40760.6         0.0         0.0
03JAN1947    1896.7    12904.8     42442.1         0.0         0.0
04JAN1947    2035.5    13043.7     44338.8         0.0         0.0
05JAN1947    2136.8    13283.9     46235.5         0.0         0.0
06JAN1947    2173.2    13560.4     48132.1         0.0         0.0
07JAN1947    2337.3    14001.1     50028.8         0.0         0.0
08JAN1947    2479.0    14583.4     51925.5         0.0         0.0
09JAN1947    2550.9    15098.7     53961.0         0.0         0.0
10JAN1947    2617.2    15680.4     55996.6         0.0         0.0
11JAN1947    2676.5    16321.4     58032.1         0.0         0.0
12JAN1947    2773.9    16958.5     60169.0         0.0         0.0
13JAN1947    2915.7    17700.9     62342.2         0.0         0.0
14JAN1947    2913.4    18441.1     64515.4         0.0         0.0
15JAN1947    2859.3    19163.6     66652.2         0.0         0.0
16JAN1947    3011.5    20001.9     68825.5         0.0         0.0
17JAN1947    3775.0    21100.4     71502.0         0.0         0.0
18JAN1947    4664.0    22752.8     74513.5         0.0         0.0
19JAN1947    5306.1    24283.9     78288.6         0.0         0.0
20JAN1947    5475.6    25984.5     82063.6         0.0         0.0
21JAN1947    5476.9    27686.4     85838.6         0.0         0.0
22JAN1947    5314.9    29226.3     89613.6         0.0         0.0
23JAN1947    5326.3    30777.7     93388.6         0.0         0.0
24JAN1947    5354.2    32356.8     97163.6         0.0         0.0
25JAN1947    5258.0    33839.8    100938.6         0.0         0.0
26JAN1947    5314.9    35379.8    104713.6         0.0         0.0
27JAN1947    5198.6    36803.4    108488.6         0.0         0.0
28JAN1947    5058.1    38086.5    112263.6         0.0         0.0
29JAN1947    4902.6    39214.1    116038.6         0.0         0.0
30JAN1947    4776.1    40978.6    119050.2         0.0         0.0
31JAN1947    4642.0    42609.0    122061.7         0.0         0.0
01FEB1947    4434.0    44031.5    125073.3         0.0         0.0
02FEB1947    4215.0    45234.9    128084.8         0.0         0.0
03FEB1947    4101.0    46476.6    130944.1         0.0         0.0
04FEB1947    3776.0    47576.1    133620.7         0.0         0.0
05FEB1947    3455.2    48552.3    136099.7         0.0         0.0
06FEB1947    3217.0    49431.9    138437.0         0.0         0.0
07FEB1947    2943.8    50202.5    140610.2         0.0         0.0
08FEB1947    2691.8    50858.7    142645.8         0.0         0.0
09FEB1947    2455.1    51417.2    144542.5         0.0         0.0
10FEB1947    2263.2    51783.7    146439.1         0.0         0.0
11FEB1947    2085.3    51972.3    148335.8         0.0         0.0
12FEB1947    1934.4    52225.2    150017.3         0.0         0.0
13FEB1947    1823.1    52366.8    151698.8         0.0         0.0
14FEB1947    1772.4    52457.7    153380.2         0.0         0.0
15FEB1947    1722.9    52499.2    155061.7         0.0         0.0
16FEB1947    1657.7    52784.2    156434.4         0.0         0.0
17FEB1947    1618.1    53029.6    157807.1         0.0         0.0
18FEB1947    1572.6    53229.5    159179.8         0.0         0.0
19FEB1947    1587.9    53444.7    160552.5         0.0         0.0
20FEB1947    1673.5    53745.5    161925.2         0.0         0.0
21FEB1947    1721.5    53894.4    163497.8         0.0         0.0
22FEB1947    1738.3    54044.7    165085.6         0.0         0.0
23FEB1947    1721.6    54193.7    166658.2         0.0         0.0
24FEB1947    1697.4    54318.5    168230.9         0.0         0.0
25FEB1947    1649.9    54595.6    169603.5         0.0         0.0
26FEB1947    1603.0    54826.0    170976.2         0.0         0.0
27FEB1947    1557.5    55010.8    172348.9         0.0         0.0
28FEB1947       0.0    55010.8    172348.9         0.0         0.0
 
01NOV1943-28FEB1996 AVERAGES FOR - /BIG SUNFLOWER/ANGUILLA/AREA//1DAY/BSM RECOMMENDED
 DURATION & WATER DEPTH :  30      1.50
              TOTAL      WATERFOWL   WATERFOWL   WATERFOWL    WATERFOWL
              ACRES       ACRES       FAILS       FAILS        FAILS
                                      DEPTH      DURATION   DEPTH & DURATION
              1894.66      458.42     1436.24        0.00        0.00
 
 
 STATION:/BIG SUNFLOWER/ANGUILLA/AREA//1DAY/BSM RECOMMENDED REV/                         
 
 DATE: 01NOV1943-28FEB1996
 DURATION & WATER DEPTH :  30      1.50
 
  TIME        TOTAL      WATERFOWL   WATERFOWL   WATERFOWL    WATERFOWL
 PERIOD       ACRES       ACRES       FAILS       FAILS        FAILS
                                      DEPTH      DURATION   DEPTH & DURATION
 
01NOV1947     464.6      464.6         0.0         0.0         0.0
02NOV1947     464.6      929.1         0.0         0.0         0.0
03NOV1947     464.6     1393.7         0.0         0.0         0.0
04NOV1947     464.6     1858.3         0.0         0.0         0.0
05NOV1947     464.6     2322.8         0.0         0.0         0.0
06NOV1947     482.2     2805.1         0.0         0.0         0.0
07NOV1947     491.1     3296.1         0.0         0.0         0.0
08NOV1947     499.9     3796.0         0.0         0.0         0.0
09NOV1947     517.1     4313.1         0.0         0.0         0.0
10NOV1947     588.1     4901.2         0.0         0.0         0.0
11NOV1947     588.5     5489.7         0.0         0.0         0.0
12NOV1947     616.6     5641.7       464.6         0.0         0.0
13NOV1947     644.9     5795.5       955.7         0.0         0.0
14NOV1947     839.4     5990.0      1600.5         0.0         0.0
15NOV1947     987.2     6137.9      2439.9         0.0         0.0
16NOV1947    1085.8     6236.5      3427.1         0.0         0.0
17NOV1947    1133.5     6382.7      4414.4         0.0         0.0
18NOV1947    1163.0     6558.4      5401.6         0.0         0.0
19NOV1947    1155.7     6726.9      6388.9         0.0         0.0
20NOV1947    1132.8     6872.4      7376.1         0.0         0.0
21NOV1947    1084.3     6969.5      8363.4         0.0         0.0
22NOV1947    1043.4     7173.5      9202.8         0.0         0.0
23NOV1947    1013.0     7347.1     10042.1         0.0         0.0
24NOV1947     982.9     7490.6     10881.5         0.0         0.0
25NOV1947     942.0     7593.3     11720.9         0.0         0.0
26NOV1947     890.2     7838.6     12365.8         0.0         0.0
27NOV1947     838.1     8031.8     13010.6         0.0         0.0
28NOV1947     785.3     8172.2     13655.5         0.0         0.0
29NOV1947     746.5     8330.2     14244.0         0.0         0.0
30NOV1947     715.2     8457.4     14832.1         0.0         0.0
01DEC1947     683.8     8624.0     15349.2         0.0         0.0
02DEC1947     657.5     8781.6     15849.1         0.0         0.0
03DEC1947     631.2     8930.6     16331.3         0.0         0.0
04DEC1947     605.0     9535.6     16331.3         0.0         0.0
05DEC1947     587.5    10123.1     16331.3         0.0         0.0
06DEC1947     570.0    10693.1     16331.3         0.0         0.0
07DEC1947     596.2    11289.3     16331.3         0.0         0.0
08DEC1947     648.7    11438.2     16831.1         0.0         0.0
09DEC1947     787.9    11577.4     17479.8         0.0         0.0
10DEC1947     884.0    11673.5     18267.8         0.0         0.0
11DEC1947     936.7    11822.3     19055.7         0.0         0.0
12DEC1947     938.5    11972.8     19843.7         0.0         0.0
13DEC1947     916.9    12101.8     20631.6         0.0         0.0
14DEC1947     994.6    12212.4     21515.7         0.0         0.0
15DEC1947    1218.0    12435.8     22510.3         0.0         0.0
16DEC1947    1342.5    12560.3     23728.3         0.0         0.0
17DEC1947    1387.4    12729.6     24946.3         0.0         0.0
18DEC1947    1409.9    12921.5     26164.3         0.0         0.0
19DEC1947    1402.6    13106.1     27382.4         0.0         0.0
20DEC1947    1372.7    13260.8     28600.4         0.0         0.0
21DEC1947    1342.7    13385.5     29818.4         0.0         0.0
22DEC1947    1295.1    13462.5     31036.4         0.0         0.0
23DEC1947    1245.9    13713.8     32031.0         0.0         0.0
24DEC1947    1200.5    13919.7     33025.7         0.0         0.0
25DEC1947    1141.8    14066.9     34020.3         0.0         0.0
26DEC1947    1045.2    14228.1     34904.3         0.0         0.0
27DEC1947    1257.3    14490.8     35898.9         0.0         0.0
28DEC1947     973.3    14676.1     36686.9         0.0         0.0
29DEC1947     916.6    14804.8     37474.8         0.0         0.0
30DEC1947     901.0    14917.9     38262.8         0.0         0.0
31DEC1947     871.1    15001.0     39050.7         0.0         0.0
01JAN1948     963.4    15176.5     39838.7         0.0         0.0
02JAN1948    1073.1    15286.1     40802.1         0.0         0.0
03JAN1948    1167.9    15490.7     41765.5         0.0         0.0
04JAN1948    1218.5    15636.1     42838.6         0.0         0.0
05JAN1948    1249.9    15813.0     43911.6         0.0         0.0
06JAN1948    1266.3    16006.2     44984.7         0.0         0.0
07JAN1948    1265.7    16198.8     46057.8         0.0         0.0
08JAN1948    1239.5    16365.2     47130.9         0.0         0.0
09JAN1948    1223.3    16515.4     48203.9         0.0         0.0
10JAN1948    1194.5    16636.9     49277.0         0.0         0.0
11JAN1948    1158.3    16831.8     50240.4         0.0         0.0
12JAN1948    1143.6    17011.9     51203.8         0.0         0.0
13JAN1948    1143.2    17191.7     52167.3         0.0         0.0
14JAN1948    1127.4    17355.7     53130.7         0.0         0.0
15JAN1948    1086.3    17478.7     54094.1         0.0         0.0
16JAN1948    1037.1    17644.6     54965.2         0.0         0.0
17JAN1948     985.6    17842.3     55753.1         0.0         0.0
18JAN1948     931.6    17986.0     56541.1         0.0         0.0
19JAN1948     887.8    18085.8     57329.0         0.0         0.0
20JAN1948     864.9    18302.0     57977.7         0.0         0.0
21JAN1948     863.5    18516.8     58626.4         0.0         0.0
22JAN1948     854.8    18723.0     59275.1         0.0         0.0
23JAN1948     846.1    18920.4     59923.8         0.0         0.0
24JAN1948     823.3    19095.0     60572.5         0.0         0.0
25JAN1948     808.6    19254.9     61221.2         0.0         0.0
26JAN1948     808.9    19415.0     61869.9         0.0         0.0
27JAN1948     854.6    19621.0     62518.6         0.0         0.0
28JAN1948     901.8    19734.8     63306.6         0.0         0.0
29JAN1948     934.1    19881.0     64094.5         0.0         0.0
30JAN1948     951.1    20044.1     64882.5         0.0         0.0
31JAN1948     975.3    20231.2     65670.7         0.0         0.0
01FEB1948    1010.2    20386.7     66525.4         0.0         0.0
02FEB1948    1022.7    20554.8     67380.0         0.0         0.0
03FEB1948    1036.4    20689.4     68281.8         0.0         0.0
04FEB1948    1077.1    20832.3     69215.9         0.0         0.0
05FEB1948    1149.4    20971.6     70226.1         0.0         0.0
06FEB1948    1230.6    21125.1     71303.1         0.0         0.0
07FEB1948    1417.2    21311.7     72533.8         0.0         0.0
08FEB1948    1721.6    21311.7     74255.3         0.0         0.0
09FEB1948    1913.4    21503.5     75976.9         0.0         0.0
10FEB1948    2065.9    21847.8     77698.5         0.0         0.0
11FEB1948    2295.7    22230.1     79611.9         0.0         0.0
12FEB1948    3021.4    22955.8     81907.5         0.0         0.0
13FEB1948    3999.0    23933.4     84929.0         0.0         0.0
14FEB1948    4573.0    25485.0     87950.4         0.0         0.0
15FEB1948    4882.3    27345.9     90971.8         0.0         0.0
16FEB1948    5237.8    28584.6     94970.8         0.0         0.0
17FEB1948    5263.1    29848.7     98969.8         0.0         0.0
18FEB1948    5481.9    31331.6    102968.8         0.0         0.0
19FEB1948    5997.8    33330.4    106967.8         0.0         0.0
20FEB1948    6407.8    35165.2    111540.7         0.0         0.0
21FEB1948    6811.6    37094.4    116423.0         0.0         0.0
22FEB1948    7027.4    39239.6    121305.3         0.0         0.0
23FEB1948    7179.6    41536.9    126187.6         0.0         0.0
24FEB1948    7674.1    43729.1    131669.5         0.0         0.0
25FEB1948    7877.3    46124.4    137151.5         0.0         0.0
26FEB1948    8095.4    48737.9    142633.4         0.0         0.0
27FEB1948    8300.4    51040.6    148631.1         0.0         0.0
28FEB1948       0.0    51040.6    148631.1         0.0         0.0
 
01NOV1943-28FEB1996 AVERAGES FOR - /BIG SUNFLOWER/ANGUILLA/AREA//1DAY/BSM RECOMMENDED
 DURATION & WATER DEPTH :  30      1.50
              TOTAL      WATERFOWL   WATERFOWL   WATERFOWL    WATERFOWL
              ACRES       ACRES       FAILS       FAILS        FAILS
                                      DEPTH      DURATION   DEPTH & DURATION
              1663.93      425.34     1238.59        0.00        0.00
 
 
 STATION:/BIG SUNFLOWER/ANGUILLA/AREA//1DAY/BSM RECOMMENDED REV/                         
 
 DATE: 01NOV1943-28FEB1996
 DURATION & WATER DEPTH :  30      1.50
 
  TIME        TOTAL      WATERFOWL   WATERFOWL   WATERFOWL    WATERFOWL
 PERIOD       ACRES       ACRES       FAILS       FAILS        FAILS
                                      DEPTH      DURATION   DEPTH & DURATION
 
01NOV1948     446.9      446.9         0.0         0.0         0.0
02NOV1948     446.9      893.8         0.0         0.0         0.0
03NOV1948     446.9     1340.8         0.0         0.0         0.0
04NOV1948     464.6     1805.3         0.0         0.0         0.0
05NOV1948     491.1     2296.4         0.0         0.0         0.0
06NOV1948     499.9     2796.3         0.0         0.0         0.0
07NOV1948     508.7     3305.0         0.0         0.0         0.0
08NOV1948     508.7     3813.7         0.0         0.0         0.0
09NOV1948     499.9     4313.6         0.0         0.0         0.0
